country_region_numeric,country_region,country_agg,region_agg,region_id,shape_from,description
2395,Paraguay ~ Asunción,Paraguay,Asunción,PRY.4_1,GID_1,
2396,Paraguay ~ Boquerón,Paraguay,Boquerón,PRY.5_1,GID_1,
2397,Paraguay ~ Caaguazú,Paraguay,Caaguazú,PRY.6_1,GID_1,
2398,Paraguay ~ Caazapá,Paraguay,Caazapá,PRY.7_1,GID_1,
2399,Paraguay ~ Canindeyú,Paraguay,Canindeyú,PRY.8_1,GID_1,
2400,Paraguay ~ Central (Paraguay),Paraguay,Central (Paraguay),PRY.9_1,GID_1,
2401,Paraguay ~ Concepción,Paraguay,Concepción,PRY.10_1,GID_1,
2402,Paraguay ~ Cordillera,Paraguay,Cordillera,PRY.11_1,GID_1,
2403,Paraguay ~ Guairá,Paraguay,Guairá,PRY.12_1,GID_1,
2404,Paraguay ~ Itapúa,Paraguay,Itapúa,PRY.13_1,GID_1,
2405,Paraguay ~ Misiones (Paraguay),Paraguay,Misiones (Paraguay),PRY.14_1,GID_1,
2406,Paraguay ~ Ñeembucú,Paraguay,Ñeembucú,PRY.15_1,GID_1,
2407,Paraguay ~ Paraguarí,Paraguay,Paraguarí,PRY.16_1,GID_1,
2408,Paraguay ~ Presidente Hayes,Paraguay,Presidente Hayes,PRY.17_1,GID_1,
2409,Paraguay ~ San Pedro,Paraguay,San Pedro,PRY.18_1,GID_1,
2410,Peru,Peru,,PER,GID_0,
2411,Peru ~ Amazonas (Peru),Peru,Amazonas (Peru),PER.1_1,GID_1,
2412,Peru ~ Ancash,Peru,Ancash,PER.2_1,GID_1,
2413,Peru ~ Apurímac,Peru,Apurímac,PER.3_1,GID_1,
2414,Peru ~ Arequipa,Peru,Arequipa,PER.4_1,GID_1,
2415,Peru ~ Ayacucho,Peru,Ayacucho,PER.5_1,GID_1,
2416,Peru ~ Cajamarca,Peru,Cajamarca,PER.6_1,GID_1,
2417,Peru ~ Callao,Peru,Callao,PER.7_1,GID_1,
2418,Peru ~ Cusco,Peru,Cusco,PER.8_1,GID_1,
2419,Peru ~ Huancavelica,Peru,Huancavelica,PER.9_1,GID_1,
2420,Peru ~ Huánuco,Peru,Huánuco,PER.10_1,GID_1,
2421,Peru ~ Ica,Peru,Ica,PER.11_1,GID_1,
2422,Peru ~ Junín,Peru,Junín,PER.12_1,GID_1,
2423,Peru ~ La Libertad (Peru),Peru,La Libertad (Peru),PER.13_1,GID_1,
2424,Peru ~ Lambayeque,Peru,Lambayeque,PER.14_1,GID_1,
2425,Peru ~ Lima,Peru,Lima,PER.16_1,GID_1,
2426,Peru ~ Lima Province,Peru,Lima Province,PER.15_1,GID_1,
2427,Peru ~ Loreto,Peru,Loreto,PER.17_1,GID_1,
2428,Peru ~ Madre de Dios,Peru,Madre de Dios,PER.18_1,GID_1,
2429,Peru ~ Moquegua,Peru,Moquegua,PER.19_1,GID_1,
2430,Peru ~ Pasco,Peru,Pasco,PER.20_1,GID_1,
2431,Peru ~ Piura,Peru,Piura,PER.21_1,GID_1,
2432,Peru ~ Puno,Peru,Puno,PER.22_1,GID_1,
2433,Peru ~ San Martín,Peru,San Martín,PER.23_1,GID_1,
2434,Peru ~ Tacna,Peru,Tacna,PER.24_1,GID_1,
2435,Peru ~ Tumbes,Peru,Tumbes,PER.25_1,GID_1,
2436,Peru ~ Ucayali,Peru,Ucayali,PER.26_1,GID_1,
2437,Philippines,Philippines,,PHL,GID_0,
2438,Philippines ~ Bangsamoro Autonomous Region in Muslim Mindanao,Philippines,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,PHL,https://data.humdata.org/dataset/philippines-administrative-levels-0-to-3
2439,Philippines ~ Bicol Region,Philippines,Bicol Region,PH050000000,PHL,
2440,Philippines ~ Cagayan Valley,Philippines,Cagayan Valley,PH020000000,PHL,
2441,Philippines ~ Calabarzon,Philippines,Calabarzon,PH040000000,PHL,
2442,Philippines ~ Caraga,Philippines,Caraga,PH160000000,PHL,
2443,Philippines ~ Central Luzon,Philippines,Central Luzon,PH030000000,PHL,
2444,Philippines ~ Central Visayas,Philippines,Central Visayas,PH070000000,PHL,
2445,Philippines ~ Cordillera Admin Region,Philippines,Cordillera Admin Region,PH140000000,PHL,
2446,Philippines ~ Davao Region,Philippines,Davao Region,PH110000000,PHL,
2447,Philippines ~ Eastern Visayas,Philippines,Eastern Visayas,PH080000000,PHL,
2448,Philippines ~ Ilocos Region,Philippines,Ilocos Region,PH010000000,PHL,
2449,Philippines ~ Mimaropa,Philippines,Mimaropa,PH170000000,PHL,
2450,Philippines ~ National Capital Region,Philippines,National Capital Region,PH130000000,PHL,
2451,Philippines ~ Northern Mindanao,Philippines,Northern Mindanao,PH100000000,PHL,
2452,Philippines ~ Soccsksargen,Philippines,Soccsksargen,PH120000000,PHL,
2453,Philippines ~ Western Visayas,Philippines,Western Visayas,PH060000000,PHL,
2454,Philippines ~ Zamboanga Peninsula,Philippines,Zamboanga Peninsula,PH090000000,PHL,
2455,Pitcairn,Pitcairn,,PCN,GID_0,
2456,Pitcairn ~ Pitcairn,Pitcairn,Pitcairn,PCN,GID_0,
2457,Poland,Poland,,POL,GID_0,
2458,Poland ~ Dolnośląskie,Poland,Dolnośląskie,POL.1_1,GID_1,
2459,Poland ~ Kujawsko-Pomorskie,Poland,Kujawsko-Pomorskie,POL.2_1,GID_1,
2460,Poland ~ Łódzkie,Poland,Łódzkie,POL.3_1,GID_1,
2461,Poland ~ Lubelskie,Poland,Lubelskie,POL.4_1,GID_1,
2462,Poland ~ Lubuskie,Poland,Lubuskie,POL.5_1,GID_1,
2463,Poland ~ Małopolskie,Poland,Małopolskie,POL.6_1,GID_1,
2464,Poland ~ Mazowieckie,Poland,Mazowieckie,POL.7_1,GID_1,
2465,Poland ~ Opolskie,Poland,Opolskie,POL.8_1,GID_1,
2466,Poland ~ Podkarpackie,Poland,Podkarpackie,POL.9_1,GID_1,
2467,Poland ~ Podlaskie,Poland,Podlaskie,POL.10_1,GID_1,
2468,Poland ~ Pomorskie,Poland,Pomorskie,POL.11_1,GID_1,
2469,Poland ~ Śląskie,Poland,Śląskie,POL.12_1,GID_1,
2470,Poland ~ Świętokrzyskie,Poland,Świętokrzyskie,POL.13_1,GID_1,
2471,Poland ~ Warmińsko-Mazurskie,Poland,Warmińsko-Mazurskie,POL.14_1,GID_1,
2472,Poland ~ Wielkopolskie,Poland,Wielkopolskie,POL.15_1,GID_1,
2473,Poland ~ Zachodniopomorskie,Poland,Zachodniopomorskie,POL.16_1,GID_1,
2474,Portugal,Portugal,,PRT,GID_0,
2475,Portugal ~ Aveiro,Portugal,Aveiro,PRT.1_1,GID_1,
2476,Portugal ~ Azores,Portugal,Azores,PRT.2_1,GID_1,
2477,Portugal ~ Beja,Portugal,Beja,PRT.3_1,GID_1,
2478,Portugal ~ Braga,Portugal,Braga,PRT.4_1,GID_1,
2479,Portugal ~ Bragança,Portugal,Bragança,PRT.5_1,GID_1,
2480,Portugal ~ Castelo Branco,Portugal,Castelo Branco,PRT.6_1,GID_1,
2481,Portugal ~ Coimbra,Portugal,Coimbra,PRT.7_1,GID_1,
2482,Portugal ~ Évora,Portugal,Évora,PRT.8_1,GID_1,
2483,Portugal ~ Faro,Portugal,Faro,PRT.9_1,GID_1,
2484,Portugal ~ Guarda,Portugal,Guarda,PRT.10_1,GID_1,
2485,Portugal ~ Leiria,Portugal,Leiria,PRT.11_1,GID_1,
2486,Portugal ~ Lisboa,Portugal,Lisboa,PRT.12_1,GID_1,
2487,Portugal ~ Madeira,Portugal,Madeira,PRT.13_1,GID_1,
2488,Portugal ~ Portalegre,Portugal,Portalegre,PRT.14_1,GID_1,
2489,Portugal ~ Porto,Portugal,Porto,PRT.15_1,GID_1,
2490,Portugal ~ Santarém,Portugal,Santarém,PRT.16_1,GID_1,
2491,Portugal ~ Setúbal,Portugal,Setúbal,PRT.17_1,GID_1,
2492,Portugal ~ Viana do Castelo,Portugal,Viana do Castelo,PRT.18_1,GID_1,
2493,Portugal ~ Vila Real,Portugal,Vila Real,PRT.19_1,GID_1,
2494,Portugal ~ Viseu,Portugal,Viseu,PRT.20_1,GID_1,
2495,"Puerto Rico, U.S.","Puerto Rico, U.S.",,PRI,GID_0,
2496,"Puerto Rico, U.S. ~ Adjuntas","Puerto Rico, U.S.",Adjuntas,PRI.1_1,GID_1,
2497,"Puerto Rico, U.S. ~ Aguada","Puerto Rico, U.S.",Aguada,PRI.2_1,GID_1,
2498,"Puerto Rico, U.S. ~ Aguadilla","Puerto Rico, U.S.",Aguadilla,PRI.3_1,GID_1,
2499,"Puerto Rico, U.S. ~ Aguas Buenas","Puerto Rico, U.S.",Aguas Buenas,PRI.4_1,GID_1,
2500,"Puerto Rico, U.S. ~ Aibonito","Puerto Rico, U.S.",Aibonito,PRI.5_1,GID_1,
2501,"Puerto Rico, U.S. ~ Añasco","Puerto Rico, U.S.",Añasco,PRI.6_1,GID_1,
2502,"Puerto Rico, U.S. ~ Arecibo","Puerto Rico, U.S.",Arecibo,PRI.7_1,GID_1,
2503,"Puerto Rico, U.S. ~ Arroyo","Puerto Rico, U.S.",Arroyo,PRI.8_1,GID_1,
2504,"Puerto Rico, U.S. ~ Barceloneta","Puerto Rico, U.S.",Barceloneta,PRI.9_1,GID_1,
2505,"Puerto Rico, U.S. ~ Barranquitas","Puerto Rico, U.S.",Barranquitas,PRI.10_1,GID_1,
2506,"Puerto Rico, U.S. ~ Bayamón","Puerto Rico, U.S.",Bayamón,PRI.11_1,GID_1,
2507,"Puerto Rico, U.S. ~ Cabo Rojo","Puerto Rico, U.S.",Cabo Rojo,PRI.12_1,GID_1,
2508,"Puerto Rico, U.S. ~ Caguas","Puerto Rico, U.S.",Caguas,PRI.13_1,GID_1,
2509,"Puerto Rico, U.S. ~ Camuy","Puerto Rico, U.S.",Camuy,PRI.14_1,GID_1,
2510,"Puerto Rico, U.S. ~ Canóvanas","Puerto Rico, U.S.",Canóvanas,PRI.15_1,GID_1,
2511,"Puerto Rico, U.S. ~ Carolina","Puerto Rico, U.S.",Carolina,PRI.16_1,GID_1,
2512,"Puerto Rico, U.S. ~ Cataño","Puerto Rico, U.S.",Cataño,PRI.17_1,GID_1,
2513,"Puerto Rico, U.S. ~ Cayey","Puerto Rico, U.S.",Cayey,PRI.18_1,GID_1,
2514,"Puerto Rico, U.S. ~ Ceiba","Puerto Rico, U.S.",Ceiba,PRI.19_1,GID_1,
2515,"Puerto Rico, U.S. ~ Ciales","Puerto Rico, U.S.",Ciales,PRI.20_1,GID_1,
2516,"Puerto Rico, U.S. ~ Cidra","Puerto Rico, U.S.",Cidra,PRI.21_1,GID_1,
2517,"Puerto Rico, U.S. ~ Coamo","Puerto Rico, U.S.",Coamo,PRI.22_1,GID_1,
2518,"Puerto Rico, U.S. ~ Comerío","Puerto Rico, U.S.",Comerío,PRI.23_1,GID_1,
2519,"Puerto Rico, U.S. ~ Corozal (Puerto Rico, U.S.)","Puerto Rico, U.S.","Corozal (Puerto Rico, U.S.)",PRI.24_1,GID_1,
2520,"Puerto Rico, U.S. ~ Culebra","Puerto Rico, U.S.",Culebra,PRI.25_1,GID_1,
2521,"Puerto Rico, U.S. ~ Dorado","Puerto Rico, U.S.",Dorado,PRI.26_1,GID_1,
2522,"Puerto Rico, U.S. ~ Fajardo","Puerto Rico, U.S.",Fajardo,PRI.27_1,GID_1,
2523,"Puerto Rico, U.S. ~ Florida (Puerto Rico, U.S.)","Puerto Rico, U.S.","Florida (Puerto Rico, U.S.)",PRI.28_1,GID_1,
2524,"Puerto Rico, U.S. ~ Guánica","Puerto Rico, U.S.",Guánica,PRI.29_1,GID_1,
2525,"Puerto Rico, U.S. ~ Guayama","Puerto Rico, U.S.",Guayama,PRI.30_1,GID_1,
2526,"Puerto Rico, U.S. ~ Guayanilla","Puerto Rico, U.S.",Guayanilla,PRI.31_1,GID_1,
2527,"Puerto Rico, U.S. ~ Guaynabo","Puerto Rico, U.S.",Guaynabo,PRI.32_1,GID_1,
2528,"Puerto Rico, U.S. ~ Gurabo","Puerto Rico, U.S.",Gurabo,PRI.33_1,GID_1,
2529,"Puerto Rico, U.S. ~ Hatillo","Puerto Rico, U.S.",Hatillo,PRI.34_1,GID_1,
2530,"Puerto Rico, U.S. ~ Hormigueros","Puerto Rico, U.S.",Hormigueros,PRI.35_1,GID_1,
2531,"Puerto Rico, U.S. ~ Humacao","Puerto Rico, U.S.",Humacao,PRI.36_1,GID_1,
2532,"Puerto Rico, U.S. ~ Isabela","Puerto Rico, U.S.",Isabela,PRI.37_1,GID_1,
2533,"Puerto Rico, U.S. ~ Jayuya","Puerto Rico, U.S.",Jayuya,PRI.38_1,GID_1,
2534,"Puerto Rico, U.S. ~ Juana Díaz","Puerto Rico, U.S.",Juana Díaz,PRI.39_1,GID_1,
2535,"Puerto Rico, U.S. ~ Juncos","Puerto Rico, U.S.",Juncos,PRI.40_1,GID_1,
2536,"Puerto Rico, U.S. ~ Lajas","Puerto Rico, U.S.",Lajas,PRI.41_1,GID_1,
2537,"Puerto Rico, U.S. ~ Lares","Puerto Rico, U.S.",Lares,PRI.42_1,GID_1,
2538,"Puerto Rico, U.S. ~ Las Marías","Puerto Rico, U.S.",Las Marías,PRI.43_1,GID_1,
2539,"Puerto Rico, U.S. ~ Las Piedras","Puerto Rico, U.S.",Las Piedras,PRI.44_1,GID_1,
2540,"Puerto Rico, U.S. ~ Loíza","Puerto Rico, U.S.",Loíza,PRI.45_1,GID_1,
2541,"Puerto Rico, U.S. ~ Luquillo","Puerto Rico, U.S.",Luquillo,PRI.46_1,GID_1,
2542,"Puerto Rico, U.S. ~ Manatí","Puerto Rico, U.S.",Manatí,PRI.47_1,GID_1,
2543,"Puerto Rico, U.S. ~ Maricao","Puerto Rico, U.S.",Maricao,PRI.48_1,GID_1,
2544,"Puerto Rico, U.S. ~ Maunabo","Puerto Rico, U.S.",Maunabo,PRI.49_1,GID_1,
2545,"Puerto Rico, U.S. ~ Mayagüez","Puerto Rico, U.S.",Mayagüez,PRI.50_1,GID_1,
2546,"Puerto Rico, U.S. ~ Moca","Puerto Rico, U.S.",Moca,PRI.51_1,GID_1,
2547,"Puerto Rico, U.S. ~ Morovis","Puerto Rico, U.S.",Morovis,PRI.52_1,GID_1,
2548,"Puerto Rico, U.S. ~ Naguabo","Puerto Rico, U.S.",Naguabo,PRI.53_1,GID_1,
2549,"Puerto Rico, U.S. ~ Naranjito","Puerto Rico, U.S.",Naranjito,PRI.54_1,GID_1,
2550,"Puerto Rico, U.S. ~ Orocovis","Puerto Rico, U.S.",Orocovis,PRI.55_1,GID_1,
2551,"Puerto Rico, U.S. ~ Patillas","Puerto Rico, U.S.",Patillas,PRI.56_1,GID_1,
2552,"Puerto Rico, U.S. ~ Peñuelas","Puerto Rico, U.S.",Peñuelas,PRI.57_1,GID_1,
2553,"Puerto Rico, U.S. ~ Ponce","Puerto Rico, U.S.",Ponce,PRI.58_1,GID_1,
2554,"Puerto Rico, U.S. ~ Quebradillas","Puerto Rico, U.S.",Quebradillas,PRI.59_1,GID_1,
2555,"Puerto Rico, U.S. ~ Rincón","Puerto Rico, U.S.",Rincón,PRI.60_1,GID_1,
2556,"Puerto Rico, U.S. ~ Río Grande","Puerto Rico, U.S.",Río Grande,PRI.61_1,GID_1,
2557,"Puerto Rico, U.S. ~ Sabana Grande","Puerto Rico, U.S.",Sabana Grande,PRI.62_1,GID_1,
2558,"Puerto Rico, U.S. ~ Salinas","Puerto Rico, U.S.",Salinas,PRI.63_1,GID_1,
2559,"Puerto Rico, U.S. ~ San Germán","Puerto Rico, U.S.",San Germán,PRI.64_1,GID_1,
2560,"Puerto Rico, U.S. ~ San Juan (Puerto Rico, U.S.)","Puerto Rico, U.S.","San Juan (Puerto Rico, U.S.)",PRI.65_1,GID_1,
2561,"Puerto Rico, U.S. ~ San Lorenzo","Puerto Rico, U.S.",San Lorenzo,PRI.66_1,GID_1,
2562,"Puerto Rico, U.S. ~ San Sebastián","Puerto Rico, U.S.",San Sebastián,PRI.67_1,GID_1,
2563,"Puerto Rico, U.S. ~ Santa Isabel","Puerto Rico, U.S.",Santa Isabel,PRI.68_1,GID_1,
2564,"Puerto Rico, U.S. ~ Toa Alta","Puerto Rico, U.S.",Toa Alta,PRI.69_1,GID_1,
2565,"Puerto Rico, U.S. ~ Toa Baja","Puerto Rico, U.S.",Toa Baja,PRI.70_1,GID_1,
2566,"Puerto Rico, U.S. ~ Trujillo Alto","Puerto Rico, U.S.",Trujillo Alto,PRI.71_1,GID_1,
2567,"Puerto Rico, U.S. ~ Utuado","Puerto Rico, U.S.",Utuado,PRI.72_1,GID_1,
2568,"Puerto Rico, U.S. ~ Vega Alta","Puerto Rico, U.S.",Vega Alta,PRI.73_1,GID_1,
2569,"Puerto Rico, U.S. ~ Vega Baja","Puerto Rico, U.S.",Vega Baja,PRI.74_1,GID_1,
2570,"Puerto Rico, U.S. ~ Vieques","Puerto Rico, U.S.",Vieques,PRI.75_1,GID_1,
2571,"Puerto Rico, U.S. ~ Villalba","Puerto Rico, U.S.",Villalba,PRI.76_1,GID_1,
2572,"Puerto Rico, U.S. ~ Yabucoa","Puerto Rico, U.S.",Yabucoa,PRI.77_1,GID_1,
2573,"Puerto Rico, U.S. ~ Yauco","Puerto Rico, U.S.",Yauco,PRI.78_1,GID_1,
2574,Qatar,Qatar,,QAT,GID_0,
2575,Qatar ~ Al Daayen,Qatar,Al Daayen,QAT.2_1,GID_1,
2576,Qatar ~ Al Doha,Qatar,Al Doha,QAT.1_1,GID_1,
2577,Qatar ~ Al Khor and Al Thakhira,Qatar,Al Khor and Al Thakhira,QAT.3_1,GID_1,
2578,Qatar ~ Al Rayyan,Qatar,Al Rayyan,QAT.5_1,GID_1,
2579,Qatar ~ Al Shahaniya,Qatar,Al Shahaniya,27330,OSM,
2580,Qatar ~ Al Shamal,Qatar,Al Shamal,QAT.6_1,GID_1,
2581,Qatar ~ Al Wakrah,Qatar,Al Wakrah,QAT.4_1,GID_1,
2582,Qatar ~ Umm Salal,Qatar,Umm Salal,QAT.7_1,GID_1,
2583,Republic of North Macedonia,Republic of North Macedonia,,MKD,GID_0,
2584,Republic of North Macedonia ~ Eastern (Republic of North Macedonia),Republic of North Macedonia,Eastern (Republic of North Macedonia),MK002,NUTS3,
2585,Republic of North Macedonia ~ Northeastern,Republic of North Macedonia,Northeastern,MK007,NUTS3,
2586,Republic of North Macedonia ~ Pelagonia,Republic of North Macedonia,Pelagonia,MK005,NUTS3,
2587,Republic of North Macedonia ~ Polog,Republic of North Macedonia,Polog,MK006,NUTS3,
2588,Republic of North Macedonia ~ Skopje,Republic of North Macedonia,Skopje,MK008,NUTS3,
2589,Republic of North Macedonia ~ Southeastern,Republic of North Macedonia,Southeastern,MK004,NUTS3,
2590,Republic of North Macedonia ~ Southwestern,Republic of North Macedonia,Southwestern,MK003,NUTS3,
2591,Republic of North Macedonia ~ Vardar,Republic of North Macedonia,Vardar,MK001,NUTS3,
2592,Republic of the Congo,Republic of the Congo,,COG,GID_0,
2593,Republic of the Congo ~ Bouenza,Republic of the Congo,Bouenza,COG.1_1,GID_1,
2594,Republic of the Congo ~ Brazzaville,Republic of the Congo,Brazzaville,COG.2_1,GID_1,
2595,Republic of the Congo ~ Cuvette,Republic of the Congo,Cuvette,COG.4_1,GID_1,
2596,Republic of the Congo ~ Cuvette-Ouest,Republic of the Congo,Cuvette-Ouest,COG.3_1,GID_1,
2597,Republic of the Congo ~ Kouilou,Republic of the Congo,Kouilou,COG.5_1,GID_1,
2598,Republic of the Congo ~ Lékoumou,Republic of the Congo,Lékoumou,COG.6_1,GID_1,
2599,Republic of the Congo ~ Likouala,Republic of the Congo,Likouala,COG.7_1,GID_1,
2600,Republic of the Congo ~ Niari,Republic of the Congo,Niari,COG.8_1,GID_1,
2601,Republic of the Congo ~ Plateaux (Republic of the Congo),Republic of the Congo,Plateaux (Republic of the Congo),COG.9_1,GID_1,
2602,Republic of the Congo ~ Pointe Noire,Republic of the Congo,Pointe Noire,COG.10_1,GID_1,
2603,Republic of the Congo ~ Pool,Republic of the Congo,Pool,COG.11_1,GID_1,
2604,Republic of the Congo ~ Sangha,Republic of the Congo,Sangha,COG.12_1,GID_1,
2605,Réunion,Réunion,,REU,GID_0,
2606,Réunion ~ Saint-Benoît,Réunion,Saint-Benoît,REU.1_1,GID_1,
2607,Réunion ~ Saint-Denis,Réunion,Saint-Denis,REU.2_1,GID_1,
2608,Réunion ~ Saint-Paul,Réunion,Saint-Paul,REU.3_1,GID_1,
2609,Réunion ~ Saint-Pierre (Réunion),Réunion,Saint-Pierre (Réunion),REU.4_1,GID_1,
2610,Romania,Romania,,ROU,GID_0,
2611,Romania ~ Alba,Romania,Alba,ROU.1_1,GID_1,
2612,Romania ~ Arad,Romania,Arad,ROU.2_1,GID_1,
2613,Romania ~ Argeș,Romania,Argeș,ROU.3_1,GID_1,
2614,Romania ~ Bacău,Romania,Bacău,ROU.4_1,GID_1,
2615,Romania ~ Bihor,Romania,Bihor,ROU.5_1,GID_1,
2616,Romania ~ Bistrița-Năsăud,Romania,Bistrița-Năsăud,ROU.6_1,GID_1,
2617,Romania ~ Botoșani,Romania,Botoșani,ROU.7_1,GID_1,
2618,Romania ~ Brăila,Romania,Brăila,ROU.9_1,GID_1,
2619,Romania ~ Brașov,Romania,Brașov,ROU.8_1,GID_1,
2620,Romania ~ Bucharest,Romania,Bucharest,ROU.10_1,GID_1,
2621,Romania ~ Buzău,Romania,Buzău,ROU.11_1,GID_1,
2622,Romania ~ Călărași,Romania,Călărași,ROU.12_1,GID_1,
2623,Romania ~ Caraș-Severin,Romania,Caraș-Severin,ROU.13_1,GID_1,
2624,Romania ~ Cluj,Romania,Cluj,ROU.14_1,GID_1,
2625,Romania ~ Constanța,Romania,Constanța,ROU.15_1,GID_1,
2626,Romania ~ Covasna,Romania,Covasna,ROU.16_1,GID_1,
2627,Romania ~ Dâmbovița,Romania,Dâmbovița,ROU.17_1,GID_1,
2628,Romania ~ Dolj,Romania,Dolj,ROU.18_1,GID_1,
2629,Romania ~ Galați,Romania,Galați,ROU.19_1,GID_1,
2630,Romania ~ Giurgiu,Romania,Giurgiu,ROU.20_1,GID_1,
2631,Romania ~ Gorj,Romania,Gorj,ROU.21_1,GID_1,
2632,Romania ~ Harghita,Romania,Harghita,ROU.22_1,GID_1,
2633,Romania ~ Hunedoara,Romania,Hunedoara,ROU.23_1,GID_1,
2634,Romania ~ Ialomița,Romania,Ialomița,ROU.25_1,GID_1,
2635,Romania ~ Iași,Romania,Iași,ROU.24_1,GID_1,
2636,Romania ~ Ilfov,Romania,Ilfov,ROU.26_1,GID_1,
2637,Romania ~ Maramureș,Romania,Maramureș,ROU.27_1,GID_1,
2638,Romania ~ Mehedinți,Romania,Mehedinți,ROU.28_1,GID_1,
2639,Romania ~ Mureș,Romania,Mureș,ROU.29_1,GID_1,
2640,Romania ~ Neamț,Romania,Neamț,ROU.30_1,GID_1,
2641,Romania ~ Olt,Romania,Olt,ROU.31_1,GID_1,
2642,Romania ~ Prahova,Romania,Prahova,ROU.32_1,GID_1,
2643,Romania ~ Sălaj,Romania,Sălaj,ROU.33_1,GID_1,
2644,Romania ~ Satu Mare,Romania,Satu Mare,ROU.34_1,GID_1,
2645,Romania ~ Sibiu,Romania,Sibiu,ROU.35_1,GID_1,
2646,Romania ~ Suceava,Romania,Suceava,ROU.36_1,GID_1,
2647,Romania ~ Teleorman,Romania,Teleorman,ROU.37_1,GID_1,
2648,Romania ~ Timiș,Romania,Timiș,ROU.38_1,GID_1,
2649,Romania ~ Tulcea,Romania,Tulcea,ROU.39_1,GID_1,
2650,Romania ~ Vâlcea,Romania,Vâlcea,ROU.40_1,GID_1,
2651,Romania ~ Vaslui,Romania,Vaslui,ROU.41_1,GID_1,
2652,Romania ~ Vrancea,Romania,Vrancea,ROU.42_1,GID_1,
2653,Russia,Russia,,RUS,GID_0,
2654,Russia ~ Adygea,Russia,Adygea,RUS.1_1,GID_1,
2655,Russia ~ Altai Krai,Russia,Altai Krai,RUS.2_1,GID_1,
2656,Russia ~ Altai Republic,Russia,Altai Republic,RUS.16_1,GID_1,
2657,Russia ~ Amur Oblast,Russia,Amur Oblast,RUS.3_1,GID_1,
2658,Russia ~ Arkhangelsk Oblast,Russia,Arkhangelsk Oblast,RUS.4_1,GID_1,
2659,Russia ~ Astrakhan Oblast,Russia,Astrakhan Oblast,RUS.5_1,GID_1,
2660,Russia ~ Bashkortostan,Russia,Bashkortostan,RUS.6_1,GID_1,
2661,Russia ~ Belgorod Oblast,Russia,Belgorod Oblast,RUS.7_1,GID_1,
2662,Russia ~ Bryansk Oblast,Russia,Bryansk Oblast,RUS.8_1,GID_1,
2663,Russia ~ Buryatia,Russia,Buryatia,RUS.9_1,GID_1,
2664,Russia ~ Chechnya,Russia,Chechnya,RUS.10_1,GID_1,
2665,Russia ~ Chelyabinsk Oblast,Russia,Chelyabinsk Oblast,RUS.11_1,GID_1,
2666,Russia ~ Chukotka Autonomous Okrug,Russia,Chukotka Autonomous Okrug,RUS.12_1,GID_1,
2667,Russia ~ Chuvashia,Russia,Chuvashia,RUS.13_1,GID_1,
2668,Russia ~ Crimea (Russia),Russia,Crimea (Russia),UKR.4_1,GID_1,GADM assgined this region to UKR
2669,Russia ~ Dagestan,Russia,Dagestan,RUS.15_1,GID_1,
2670,Russia ~ Ingushetia,Russia,Ingushetia,RUS.17_1,GID_1,
2671,Russia ~ Irkutsk Oblast,Russia,Irkutsk Oblast,RUS.18_1,GID_1,
2672,Russia ~ Ivanovo Oblast,Russia,Ivanovo Oblast,RUS.19_1,GID_1,
2673,Russia ~ Jewish Autonomous Oblast,Russia,Jewish Autonomous Oblast,RUS.82_1,GID_1,
2674,Russia ~ Kabardino-Balkaria,Russia,Kabardino-Balkaria,RUS.20_1,GID_1,
2675,Russia ~ Kaliningrad Oblast,Russia,Kaliningrad Oblast,RUS.21_1,GID_1,
2676,Russia ~ Kalmykia,Russia,Kalmykia,RUS.22_1,GID_1,
2677,Russia ~ Kaluga Oblast,Russia,Kaluga Oblast,RUS.23_1,GID_1,
2678,Russia ~ Kamchatka Krai,Russia,Kamchatka Krai,RUS.24_1,GID_1,
2679,Russia ~ Karachay-Cherkessia,Russia,Karachay-Cherkessia,RUS.25_1,GID_1,
2680,Russia ~ Karelia,Russia,Karelia,RUS.26_1,GID_1,
2681,Russia ~ Kemerovo Oblast,Russia,Kemerovo Oblast,RUS.27_1,GID_1,
2682,Russia ~ Khabarovsk Krai,Russia,Khabarovsk Krai,RUS.28_1,GID_1,
2683,Russia ~ Khakassia,Russia,Khakassia,RUS.29_1,GID_1,
2684,Russia ~ Khanty-Mansi Autonomous Okrug,Russia,Khanty-Mansi Autonomous Okrug,RUS.30_1,GID_1,
2685,Russia ~ Kirov Oblast,Russia,Kirov Oblast,RUS.31_1,GID_1,
2686,Russia ~ Komi Republic,Russia,Komi Republic,RUS.32_1,GID_1,
2687,Russia ~ Kostroma Oblast,Russia,Kostroma Oblast,RUS.33_1,GID_1,
2688,Russia ~ Krasnodar Krai,Russia,Krasnodar Krai,RUS.34_1,GID_1,
2689,Russia ~ Krasnoyarsk Krai,Russia,Krasnoyarsk Krai,RUS.35_1,GID_1,
2690,Russia ~ Kurgan Oblast,Russia,Kurgan Oblast,RUS.36_1,GID_1,
2691,Russia ~ Kursk Oblast,Russia,Kursk Oblast,RUS.37_1,GID_1,
2692,Russia ~ Leningrad Oblast,Russia,Leningrad Oblast,RUS.38_1,GID_1,
2693,Russia ~ Lipetsk Oblast,Russia,Lipetsk Oblast,RUS.39_1,GID_1,
2694,Russia ~ Magadan Oblast,Russia,Magadan Oblast,RUS.40_1,GID_1,
